"date","opponent","game_id"
"11/10/17","Delaware","400989975"
"11/13/17","Jacksonville State","400989976"
"11/20/17","UAB","400989977"
"11/21/17","Cincinnati","401001765"
"11/22/17","Louisiana","401001946"
"11/25/17","Georgetown","400988498"
"11/29/17","Vermont","400989978"
"12/2/17","Wake Forest","400986637"
"12/6/17","Old Dominion","400989979"
"12/9/17","James Madison","400989980"
"12/10/17","James Madison","401003534"
"12/19/17","Bucknell","400989981"
"12/23/17","Boston College","400986166"
"12/30/17","Davidson","400989782"
"1/3/18","Fordham","400989866"
"1/6/18","Saint Louis","400989957"
"1/9/18","Dayton","400989822"
"1/13/18","George Washington","400989909"
"1/17/18","VCU","400989925"
"1/20/18","La Salle","400989982"
"1/24/18","Duquesne","400989849"
"1/28/18","Davidson","400989789"
"2/3/18","George Mason","400989893"
"2/7/18","VCU","400989928"
"2/10/18","St. Bonaventure","400989945"
"2/13/18","Rhode Island","400989983"
"2/17/18","Saint Louis","400989962"
"2/21/18","George Washington","400989915"
"2/24/18","Saint Joseph's","400989972"
"2/28/18","Massachusetts","400989984"
"3/3/18","George Mason","400989899"
"3/8/18","Duquesne","401020076"
"3/9/18","St. Bonaventure","401020080"
