"date","opponent","game_id"
"11/10/17","Ohio State","400986327"
"11/13/17","Grand Canyon","400990589"
"11/15/17","San Diego","400986991"
"11/19/17","Duquesne","400989837"
"11/24/17","Norfolk State","400990730"
"11/25/17","Little Rock","400990379"
"11/29/17","Youngstown State","400990741"
"12/2/17","Siena","400990751"
"12/6/17","Rider","400990756"
"12/10/17","Drexel","400990760"
"12/16/17","Buffalo","400990166"
"12/19/17","NC State","400986155"
"12/22/17","Canisius","400990777"
"12/29/17","Bryant","400990780"
"12/31/17","Central Connecticut","400990786"
"1/4/18","St. Francis BKN","400990793"
"1/6/18","LIU Brooklyn","400990798"
"1/11/18","St. Francis PA","400990804"
"1/13/18","Fairleigh Dickinson","400990806"
"1/18/18","Sacred Heart","400990813"
"1/20/18","Wagner","400990818"
"1/26/18","Sacred Heart","400990823"
"1/28/18","Wagner","400990828"
"2/1/18","Mt. St. Mary's","400990834"
"2/3/18","Fairleigh Dickinson","400990837"
"2/8/18","St. Francis BKN","400990844"
"2/10/18","LIU Brooklyn","400990847"
"2/15/18","Bryant","400990850"
"2/17/18","Central Connecticut","400990856"
"2/22/18","Mt. St. Mary's","400990864"
"2/24/18","St. Francis PA","400990869"
"2/28/18","Mt. St. Mary's","401020728"
"3/3/18","Wagner","401020725"
