"date","opponent","game_id"
"11/10/17","Louisiana","400987151"
"11/13/17","Eastern Kentucky","400987163"
"11/17/17","Georgia State","400987176"
"11/21/17","Utah","400988223"
"11/22/17","Rice","401001883"
"11/28/17","South Dakota State","400987203"
"12/2/17","Virginia Tech","400986643"
"12/9/17","Middle Tennessee","400987235"
"12/13/17","Sam Houston State","400987243"
"12/16/17","Illinois State","400987247"
"12/19/17","Texas A&M-CC","400987255"
"12/22/17","Bradley","400987266"
"12/31/17","South Carolina","400987283"
"1/3/18","Georgia","400987291"
"1/6/18","Mississippi State","400987293"
"1/9/18","Auburn","400987302"
"1/13/18","Florida","400987308"
"1/16/18","Texas A&M","400987313"
"1/20/18","Arkansas","400987323"
"1/23/18","Alabama","400987330"
"1/27/18","Texas","400987338"
"1/30/18","Auburn","400987346"
"2/3/18","Tennessee","400987356"
"2/6/18","Missouri","400987362"
"2/10/18","LSU","400987370"
"2/13/18","Arkansas","400987376"
"2/17/18","Mississippi State","400987383"
"2/20/18","Missouri","400987389"
"2/24/18","Tennessee","400987395"
"2/28/18","Kentucky","400987407"
"3/3/18","Vanderbilt","400987415"
"3/7/18","South Carolina","401020001"
