"date","opponent","game_id"
"11/14/17","Northern Illinois","400990116"
"11/17/17","Lakeland","400992121"
"11/20/17","Mississippi State","400987187"
"11/24/17","Florida A&M","400992122"
"11/27/17","Stetson","400991953"
"12/2/17","Belmont","400990919"
"12/6/17","Eastern Illinois","400990924"
"12/9/17","Missouri","400987233"
"12/12/17","Indiana State","400989652"
"12/16/17","Wisc. Parkside","400992123"
"12/18/17","Rockford University","400992124"
"12/21/17","Bowling Green","400990178"
"12/23/17","Wisconsin","400986464"
"12/28/17","Detroit Mercy","400992105"
"12/30/17","Oakland","400992125"
"1/2/18","IUPUI","400992126"
"1/4/18","Cleveland State","400992086"
"1/6/18","Youngstown State","400992127"
"1/10/18","UIC","400992128"
"1/12/18","IUPUI","400992129"
"1/15/18","Milwaukee","400992130"
"1/18/18","Wright State","400992131"
"1/20/18","Northern Kentucky","400992132"
"1/25/18","Cleveland State","400992093"
"1/27/18","Youngstown State","400992133"
"2/2/18","Milwaukee","400992134"
"2/8/18","Wright State","400992135"
"2/10/18","Northern Kentucky","400992136"
"2/16/18","UIC","400992137"
"2/22/18","Oakland","400992138"
"2/24/18","Detroit Mercy","400992120"
"3/2/18","Detroit Mercy","401020085"
"3/3/18","Wright State","401020087"
