"date","opponent","game_id"
"11/11/17","Notre Dame","400986049"
"11/13/17","Delaware State","400988420"
"11/17/17","Illinois","400986360"
"11/23/17","Michigan State","400986381"
"11/24/17","Oregon","400999747"
"11/26/17","Portland","401001004"
"12/2/17","Youngstown State","400988507"
"12/6/17","Central Connecticut","400988517"
"12/9/17","UIC","400988521"
"12/11/17","Alabama A&M","400988525"
"12/16/17","Northwestern","400986434"
"12/21/17","Miami OH","400988541"
"12/27/17","Villanova","400988548"
"12/30/17","Xavier","400988552"
"1/2/18","Georgetown","400988558"
"1/6/18","St. John's","400988563"
"1/12/18","Providence","400988571"
"1/15/18","Marquette","400988576"
"1/20/18","Butler","400988581"
"1/24/18","Georgetown","400988587"
"1/28/18","Seton Hall","400988591"
"2/3/18","Butler","400988596"
"2/7/18","Creighton","400988604"
"2/10/18","Providence","400988609"
"2/14/18","St. John's","400988613"
"2/18/18","Seton Hall","400988618"
"2/21/18","Villanova","400988623"
"2/24/18","Marquette","400988624"
"2/27/18","Creighton","400988629"
"3/3/18","Xavier","400988633"
"3/7/18","Marquette","401020064"
