"date","opponent","game_id"
"11/11/17","Duquesne","400989836"
"11/15/17","Manhattan","400990713"
"11/19/17","Brown","400990721"
"11/24/17","Navy","400990731"
"11/25/17","Denver","400989309"
"11/26/17","Florida Gulf Coast","400990735"
"11/30/17","New Rochelle","400992199"
"12/3/17","Notre Dame","400986120"
"12/9/17","Fordham","400989863"
"12/12/17","Army","400990764"
"12/16/17","SUNY Maritime","400990767"
"12/23/17","Saint Peter's","400990779"
"12/29/17","Sacred Heart","400990784"
"12/31/17","Wagner","400990789"
"1/4/18","Robert Morris","400990793"
"1/6/18","St. Francis PA","400990799"
"1/11/18","Central Connecticut","400990801"
"1/13/18","Sacred Heart","400990809"
"1/18/18","Mt. St. Mary's","400990812"
"1/20/18","Bryant","400990815"
"1/25/18","Fairleigh Dickinson","400990821"
"1/27/18","Mt. St. Mary's","400990827"
"2/1/18","Bryant","400990830"
"2/3/18","Wagner","400990839"
"2/8/18","Robert Morris","400990844"
"2/10/18","St. Francis PA","400990848"
"2/15/18","LIU Brooklyn","400990853"
"2/17/18","Fairleigh Dickinson","400990857"
"2/22/18","LIU Brooklyn","400990863"
"2/24/18","Central Connecticut","400990866"
"2/28/18","LIU Brooklyn","401020726"
