"date","opponent","game_id"
"11/10/17","Navy","400986022"
"11/13/17","Montana","400986053"
"11/15/17","UC Santa Barbara","400986060"
"11/20/17","Penn State","400986075"
"11/21/17","Oklahoma State","400999768"
"11/25/17","Lehigh","400986094"
"11/28/17","High Point","400986102"
"12/1/17","Duquesne","400986111"
"12/5/17","Mt. St. Mary's","400986126"
"12/9/17","West Virginia","400986697"
"12/16/17","McNeese","400986691"
"12/19/17","Delaware State","400986692"
"12/22/17","Towson","400986693"
"12/30/17","Miami","400986173"
"1/2/18","Louisville","400986178"
"1/6/18","Virginia Tech","400986646"
"1/10/18","Duke","400986193"
"1/13/18","Georgia Tech","400986199"
"1/16/18","Syracuse","400986209"
"1/20/18","Duke","400986214"
"1/24/18","NC State","400986224"
"1/27/18","Syracuse","400986690"
"1/31/18","Miami","400986233"
"2/3/18","North Carolina","400986242"
"2/8/18","Clemson","400986249"
"2/11/18","Louisville","400986256"
"2/13/18","Boston College","400986259"
"2/18/18","Florida State","400986269"
"2/21/18","Wake Forest","400986276"
"2/24/18","Virginia","400986280"
"2/28/18","Notre Dame","400986694"
"3/6/18","Notre Dame","401019986"
