"date","opponent","game_id"
"11/11/17","Toccoa Falls","400990356"
"11/12/17","Bridgewater","400990358"
"11/16/17","Iowa State","400989152"
"11/17/17","Western Michigan","400999670"
"11/19/17","UTEP","400999672"
"11/22/17","James Madison","400990375"
"11/25/17","Davidson","400989779"
"11/28/17","VCU","400989919"
"12/2/17","South Florida","400987988"
"12/4/17","Western Carolina","400988701"
"12/9/17","Akron","400990160"
"12/16/17","Ohio State","400986440"
"12/20/17","Hampton","400990417"
"12/29/17","Texas State","400990427"
"12/31/17","UT Arlington","400990429"
"1/4/18","Louisiana","400990437"
"1/6/18","UL Monroe","400990440"
"1/11/18","Georgia State","400990446"
"1/13/18","Georgia Southern","400990450"
"1/18/18","Troy","400990459"
"1/20/18","South Alabama","400990460"
"1/22/18","Troy","401013487"
"1/25/18","Little Rock","400990465"
"1/27/18","Arkansas State","400990472"
"2/1/18","UT Arlington","400990476"
"2/3/18","Texas State","400990481"
"2/10/18","Coastal Carolina","400990488"
"2/15/18","South Alabama","400990493"
"2/17/18","Troy","400990498"
"2/22/18","Arkansas State","400990506"
"2/24/18","Little Rock","400990511"
"3/3/18","Coastal Carolina","400990519"
"3/7/18","Little Rock","401020118"
"3/9/18","UT Arlington","401020122"
