"date","opponent","game_id"
"11/10/17","Campbell","400986328"
"11/12/17","Fairleigh Dickinson","400986343"
"11/15/17","Montana","400986354"
"11/17/17","Columbia","400986361"
"11/20/17","Pittsburgh","400986075"
"11/21/17","Texas A&M","400999769"
"11/24/17","Oral Roberts","400986389"
"11/29/17","NC State","400986103"
"12/2/17","Iowa","400986398"
"12/4/17","Wisconsin","400986403"
"12/9/17","George Washington","400986419"
"12/17/17","George Mason","400986443"
"12/19/17","Binghamton","400986449"
"12/22/17","Rider","400986461"
"12/30/17","Coppin State","400986477"
"1/2/18","Maryland","400986483"
"1/5/18","Northwestern","400986490"
"1/9/18","Indiana","400986498"
"1/12/18","Nebraska","400986503"
"1/15/18","Minnesota","400986510"
"1/20/18","Northwestern","400986519"
"1/25/18","Ohio State","400986529"
"1/27/18","Rutgers","400986533"
"1/31/18","Michigan State","400986541"
"2/3/18","Iowa","400986547"
"2/7/18","Maryland","400986555"
"2/11/18","Illinois","400986563"
"2/15/18","Ohio State","400986570"
"2/18/18","Purdue","400986576"
"2/21/18","Michigan","400986582"
"2/25/18","Nebraska","400986592"
"3/1/18","Northwestern","401020034"
"3/2/18","Ohio State","401020038"
"3/3/18","Purdue","401020041"
"3/14/18","Temple","401022799"
"3/17/18","Notre Dame","401022802"
"3/20/18","Marquette","401022811"
"3/27/18","Mississippi State","401022816"
"3/29/18","Utah","401022817"
