"date","opponent","game_id"
"11/10/17","Lafayette","400989878"
"11/12/17","Louisville","400986687"
"11/16/17","Binghamton","400989879"
"11/18/17","CS Northridge","400989880"
"11/21/17","Louisiana Tech","400989881"
"11/22/17","Fresno State","401001950"
"11/29/17","James Madison","400989882"
"12/3/17","Auburn","400987218"
"12/6/17","William & Mary","400989883"
"12/9/17","North Carolina Central","400989884"
"12/12/17","Georgia Southern","400989885"
"12/17/17","Penn State","400986443"
"12/22/17","Morgan State","400989886"
"12/30/17","Rhode Island","400989887"
"1/3/18","Massachusetts","400989888"
"1/7/18","Davidson","400989784"
"1/10/18","Saint Joseph's","400989889"
"1/13/18","Saint Louis","400989890"
"1/17/18","George Washington","400989891"
"1/20/18","Duquesne","400989848"
"1/27/18","VCU","400989759"
"1/31/18","St. Bonaventure","400989892"
"2/3/18","Richmond","400989893"
"2/7/18","Fordham","400989873"
"2/10/18","George Washington","400989894"
"2/14/18","Dayton","400989830"
"2/17/18","La Salle","400989895"
"2/21/18","Saint Joseph's","400989896"
"2/24/18","Massachusetts","400989897"
"2/28/18","VCU","400989898"
"3/3/18","Richmond","400989899"
"3/8/18","Massachusetts","401020075"
"3/9/18","Saint Joseph's","401020079"
