"date","opponent","game_id"
"11/10/17","San Francisco","400987046"
"11/14/17","San Francisco St.","400992496"
"11/18/17","Oregon State","400988218"
"11/20/17","West Virginia","400989277"
"11/23/17","Missouri","400987193"
"11/24/17","Oregon State","400999687"
"11/26/17","Nebraska","400999691"
"11/29/17","Arizona","400988235"
"12/2/17","Fresno State","400991745"
"12/3/17","Stanford","400988244"
"12/6/17","Southern Utah","400991255"
"12/9/17","Pepperdine","400986960"
"12/16/17","Eastern Michigan","400990169"
"12/21/17","Michigan State","400986454"
"12/23/17","Colorado State","400991728"
"12/30/17","Texas A&M-Intl","400992497"
"1/4/18","Hawai'i","400992487"
"1/6/18","UC Irvine","400992498"
"1/10/18","CS Northridge","400992469"
"1/13/18","UC Riverside","400992499"
"1/17/18","UC Davis","400992500"
"1/20/18","CS Fullerton","400992452"
"1/25/18","Cal Poly","400992434"
"1/27/18","CS Northridge","400992473"
"1/31/18","UC Irvine","400992501"
"2/3/18","UC Davis","400992502"
"2/10/18","Cal Poly","400992439"
"2/15/18","UC Santa Barbara","400992503"
"2/22/18","Hawai'i","400992494"
"2/24/18","CS Fullerton","400992459"
"3/1/18","UC Santa Barbara","400992504"
"3/3/18","UC Riverside","400992505"
"3/8/18","CS Fullerton","401020743"
