"date","opponent","game_id"
"11/10/17","Illinois","400986321"
"11/13/17","Marshall","400992543"
"11/15/17","Missouri State","400989562"
"11/17/17","Duke","400986066"
"11/19/17","North Carolina Central","400992812"
"11/22/17","Tenn-Martin","400990902"
"11/29/17","Wiley","400992914"
"12/6/17","Tulane","400987996"
"12/9/17","UCF","400987999"
"12/10/17","Iowa","400986424"
"12/14/17","Florida A&M","400992753"
"12/20/17","Baylor","400989132"
"12/29/17","Ecclesia","400992915"
"1/1/18","Texas Southern","400992916"
"1/3/18","Prairie View A&M","400992906"
"1/6/18","Grambling","400992881"
"1/8/18","Jackson State","400992917"
"1/13/18","Arkansas-Pine Bluff","400992918"
"1/15/18","Mississippi Valley State","400992896"
"1/20/18","Alabama State","400992850"
"1/22/18","Alabama A&M","400992832"
"1/27/18","Alcorn State","400992872"
"2/3/18","Grambling","400992887"
"2/5/18","Jackson State","400992919"
"2/10/18","Arkansas-Pine Bluff","400992920"
"2/12/18","Mississippi Valley State","400992900"
"2/17/18","Alabama State","400992856"
"2/19/18","Alabama A&M","400992839"
"2/24/18","Alcorn State","400992877"
"3/1/18","Texas Southern","400992921"
"3/3/18","Prairie View A&M","400992913"
"3/6/18","Jackson State","401022712"
"3/9/18","Arkansas-Pine Bluff","401022956"
