"date","opponent","game_id"
"11/10/17","East Central","400997652"
"11/13/17","Saint Mary's","400997653"
"11/17/17","New Mexico","400990592"
"11/22/17","Colorado State","400990601"
"11/25/17","UTEP","400990604"
"11/30/17","UTEP","400990608"
"12/3/17","Prairie View A&M","400990615"
"12/6/17","San Diego","400986997"
"12/9/17","New Mexico","400990626"
"12/12/17","Eastern NM","400997654"
"12/16/17","Illinois","400986435"
"12/22/17","Davidson","400989781"
"12/23/17","Miami","400999696"
"12/25/17","USC","400999700"
"12/28/17","UC Irvine","400990641"
"1/6/18","Chicago State","400990651"
"1/11/18","Grand Canyon","400990653"
"1/13/18","CSU Bakersfield","400990659"
"1/18/18","Seattle","400990663"
"1/20/18","Utah Valley","400990667"
"1/27/18","UMKC","400990671"
"1/30/18","Northern New Mexico","400990675"
"2/3/18","UT Rio Grande Valley","400990678"
"2/8/18","CSU Bakersfield","400990685"
"2/10/18","Grand Canyon","400990689"
"2/15/18","Utah Valley","400990691"
"2/17/18","Seattle","400990693"
"2/22/18","Chicago State","400990699"
"2/24/18","UMKC","400990701"
"3/3/18","UT Rio Grande Valley","400990705"
"3/8/18","Chicago State","401020539"
"3/9/18","Seattle","401020542"
"3/10/18","Grand Canyon","401020543"
"3/16/18","Clemson","401025851"
