"date","opponent","game_id"
"11/11/17","UT Arlington","400986903"
"11/15/17","UC Riverside","400986904"
"11/19/17","McNeese","400986905"
"11/22/17","Incarnate Word","400986906"
"11/25/17","Boise State","400986907"
"11/28/17","Cal State-Los Angeles","400986908"
"12/2/17","Oregon State","400986909"
"12/6/17","Portland St","400993187"
"12/9/17","CS Northridge","400986910"
"12/17/17","Washington","400986911"
"12/22/17","CS Fullerton","400986912"
"12/28/17","Saint Mary's","400986913"
"12/30/17","Pacific","400986914"
"1/4/18","Santa Clara","400986915"
"1/6/18","Gonzaga","400986890"
"1/11/18","San Francisco","400986916"
"1/13/18","San Diego","400986917"
"1/18/18","BYU","400986865"
"1/20/18","Portland","400986918"
"1/25/18","Pepperdine","400986919"
"1/27/18","San Diego","400986920"
"2/1/18","BYU","400986869"
"2/3/18","Portland","400986921"
"2/8/18","Saint Mary's","400986922"
"2/10/18","Pepperdine","400986923"
"2/15/18","Gonzaga","400986900"
"2/17/18","San Francisco","400986924"
"2/22/18","Santa Clara","400986925"
"2/24/18","Pacific","400986926"
"3/2/18","Portland","401020608"
"3/3/18","Gonzaga","401020612"
