"date","opponent","game_id"
"11/10/17","Belmont","400988190"
"11/12/17","Eastern Washington","400988200"
"11/16/17","Providence","400988212"
"11/17/17","Virginia Tech","400999766"
"11/24/17","Seattle","400988228"
"11/26/17","UC Davis","400988232"
"11/28/17","Kennesaw State","400988233"
"12/3/17","Omaha","400988245"
"12/6/17","Kansas","400988249"
"12/10/17","Gonzaga","400986883"
"12/17/17","Loyola Marymount","400986911"
"12/19/17","Bethune-Cookman","400988277"
"12/22/17","Montana","400988287"
"12/29/17","USC","400988289"
"12/31/17","UCLA","400988295"
"1/6/18","Washington State","400988304"
"1/11/18","California","400988312"
"1/13/18","Stanford","400988317"
"1/18/18","Utah","400988324"
"1/20/18","Colorado","400988327"
"1/28/18","Washington State","400988341"
"2/1/18","Arizona State","400988344"
"2/3/18","Arizona","400988350"
"2/8/18","Oregon","400988354"
"2/10/18","Oregon State","400988360"
"2/15/18","Utah","400988364"
"2/17/18","Colorado","400988369"
"2/22/18","Stanford","400988376"
"2/24/18","California","400988381"
"3/1/18","Oregon State","400988389"
"3/3/18","Oregon","400988391"
"3/7/18","Oregon State","401020045"
"3/14/18","Boise State","401022797"
"3/19/18","Saint Mary's","401022809"
