"date","opponent","game_id"
"11/10/17","Loyola Chi","400989552"
"11/14/17","Miami OH","400990115"
"11/18/17","Murray State","400990890"
"11/20/17","Tiffin","400992185"
"11/24/17","Gardner-Webb","400992186"
"11/25/17","Jacksonville","400991877"
"11/26/17","Fairfield","400991081"
"12/2/17","Western Kentucky","400992187"
"12/5/17","Ohio Valley","400992188"
"12/9/17","Kent State","400990162"
"12/16/17","Toledo","400990167"
"12/19/17","Missouri State","400989661"
"12/22/17","Georgia Tech","400986630"
"12/28/17","UIC","400992179"
"12/30/17","IUPUI","400992142"
"1/5/18","Detroit Mercy","400992107"
"1/7/18","Oakland","400992168"
"1/11/18","Northern Kentucky","400992189"
"1/15/18","Youngstown State","400992190"
"1/18/18","Green Bay","400992131"
"1/20/18","Milwaukee","400992160"
"1/26/18","Detroit Mercy","400992112"
"1/28/18","Oakland","400992172"
"2/1/18","Cleveland State","400992095"
"2/3/18","Youngstown State","400992191"
"2/8/18","Green Bay","400992135"
"2/10/18","Milwaukee","400992164"
"2/16/18","Northern Kentucky","400992192"
"2/19/18","Cleveland State","400992101"
"2/23/18","IUPUI","400992151"
"2/25/18","UIC","400992184"
"3/3/18","Green Bay","401020087"
"3/5/18","Milwaukee","401020092"
"3/6/18","Cleveland State","401020093"
"3/15/18","Tennessee","401025831"
