"date","opponent","game_id"
"11/10/17","UNC Greensboro","400986648"
"11/13/17","Austin Peay","400986054"
"11/17/17","VCU","400986065"
"11/19/17","Monmouth","400986071"
"11/23/17","Vanderbilt","400986087"
"11/24/17","Rhode Island","400999676"
"11/27/17","Wisconsin","400986096"
"12/2/17","Lehigh","400986649"
"12/5/17","West Virginia","400986122"
"12/16/17","Davidson","400986144"
"12/19/17","Savannah State","400986650"
"12/22/17","Hampton","400986651"
"12/30/17","Boston College","400986172"
"1/3/18","Virginia Tech","400986645"
"1/6/18","North Carolina","400986185"
"1/9/18","Syracuse","400986192"
"1/14/18","NC State","400986204"
"1/18/18","Georgia Tech","400986210"
"1/21/18","Wake Forest","400986217"
"1/23/18","Clemson","400986219"
"1/27/18","Duke","400986226"
"1/31/18","Louisville","400986234"
"2/3/18","Syracuse","400986241"
"2/7/18","Florida State","400986246"
"2/10/18","Virginia Tech","400986255"
"2/13/18","Miami","400986260"
"2/21/18","Georgia Tech","400986272"
"2/24/18","Pittsburgh","400986280"
"3/1/18","Louisville","400986307"
"3/3/18","Notre Dame","400986292"
"3/8/18","Louisville","401019992"
"3/9/18","Clemson","401019996"
"3/10/18","North Carolina","401019998"
"3/16/18","UMBC","401025813"
