"date","opponent","game_id"
"11/10/17","Mt. St. Mary's","400988415"
"11/14/17","Purdue","400986348"
"11/20/17","VCU","400988489"
"11/21/17","Wichita State","401001766"
"11/22/17","LSU","401000098"
"11/27/17","Eastern Illinois","400988499"
"11/29/17","Chicago State","400988504"
"12/2/17","Georgia","400987215"
"12/5/17","Vermont","400988512"
"12/9/17","Wisconsin","400986422"
"12/18/17","Northern Illinois","400988531"
"12/21/17","American","400988540"
"12/27/17","Xavier","400988549"
"12/30/17","Georgetown","400988554"
"1/3/18","Providence","400988559"
"1/6/18","Villanova","400988565"
"1/9/18","Seton Hall","400988568"
"1/12/18","Butler","400988570"
"1/15/18","DePaul","400988576"
"1/24/18","Xavier","400988586"
"1/28/18","Villanova","400988590"
"1/31/18","Butler","400988594"
"2/3/18","Providence","400988597"
"2/7/18","Seton Hall","400988602"
"2/10/18","St. John's","400988605"
"2/17/18","Creighton","400988617"
"2/21/18","St. John's","400988622"
"2/24/18","DePaul","400988624"
"2/26/18","Georgetown","400988628"
"3/3/18","Creighton","400988634"
"3/7/18","DePaul","401020064"
"3/8/18","Villanova","401020067"
"3/14/18","Harvard","401022800"
"3/18/18","Oregon","401022804"
"3/20/18","Penn State","401022811"
