"date","opponent","game_id"
"11/10/17","UMBC","400987932"
"11/12/17","UL Monroe","400987934"
"11/15/17","Northwestern State","400987946"
"11/18/17","Arkansas-Pine Bluff","400987954"
"11/22/17","Northern Iowa","400987963"
"11/23/17","Arizona","401000103"
"11/24/17","Western Kentucky","401000105"
"11/28/17","UT Rio Grande Valley","400987974"
"12/2/17","USC","400987989"
"12/5/17","TCU","400987995"
"12/13/17","New Orleans","400988009"
"12/18/17","Boise State","400988020"
"12/19/17","Cal Poly","400988022"
"12/27/17","UCF","400988036"
"12/31/17","South Florida","400988045"
"1/4/18","Tulane","400988051"
"1/7/18","Cincinnati","400988056"
"1/10/18","Temple","400988059"
"1/17/18","Wichita State","400988071"
"1/20/18","Tulane","400988077"
"1/25/18","UConn","400988081"
"1/28/18","East Carolina","400988085"
"2/1/18","Tulsa","400988094"
"2/8/18","Houston","400988105"
"2/11/18","Cincinnati","400988110"
"2/14/18","Memphis","400988113"
"2/17/18","UCF","400988117"
"2/21/18","East Carolina","400988123"
"2/24/18","Wichita State","400988129"
"2/28/18","Houston","400988135"
"3/4/18","South Florida","400988141"
"3/8/18","UConn","401019975"
"3/9/18","Cincinnati","401019978"
