"date","opponent","game_id"
"11/10/17","Yale","400988414"
"11/12/17","Alcorn State","400988419"
"11/15/17","Northwestern","400986352"
"11/20/17","UCLA","400988222"
"11/21/17","Baylor","401000133"
"11/25/17","SIU-Edwardsville","400988497"
"12/1/17","Gonzaga","400986881"
"12/5/17","North Dakota","400988513"
"12/9/17","Nebraska","400986415"
"12/15/17","Maryland-Eastern Shore","400988527"
"12/18/17","UT Arlington","400988532"
"12/20/17","South Carolina Upstate","400988538"
"12/28/17","Seton Hall","400988550"
"12/31/17","Providence","400988556"
"1/3/18","St. John's","400988560"
"1/6/18","Georgetown","400988561"
"1/9/18","Butler","400988567"
"1/13/18","Xavier","400988573"
"1/17/18","Seton Hall","400988578"
"1/20/18","Providence","400988583"
"1/23/18","St. John's","400988585"
"1/27/18","Georgetown","400988589"
"2/1/18","Villanova","400988595"
"2/7/18","DePaul","400988604"
"2/10/18","Xavier","400988607"
"2/13/18","Bemidji State","400988611"
"2/17/18","Marquette","400988617"
"2/20/18","Butler","400988619"
"2/24/18","Villanova","400988627"
"2/27/18","DePaul","400988629"
"3/3/18","Marquette","400988634"
"3/8/18","Providence","401020066"
"3/16/18","Kansas State","401025830"
