"date","opponent","game_id"
"11/11/17","Quinnipiac","400991057"
"11/14/17","Emerson","400991641"
"11/22/17","Albany","400989989"
"11/28/17","Loyola MD","400991642"
"12/2/17","Canisius","400991087"
"12/5/17","Sacred Heart","400990754"
"12/8/17","Maine","400991531"
"12/15/17","UIC","400991643"
"12/19/17","Notre Dame","400986152"
"12/22/17","Bryant","400990775"
"12/30/17","New Hampshire","400991550"
"1/6/18","Harvard","400991644"
"1/10/18","Vermont","400991593"
"1/13/18","Boston College","400986203"
"1/20/18","Harvard","400991645"
"1/26/18","Brown","400991598"
"1/27/18","Yale","400991646"
"2/2/18","Cornell","400991633"
"2/3/18","Columbia","400991620"
"2/9/18","Pennsylvania","400991647"
"2/10/18","Princeton","400991648"
"2/16/18","Yale","400991649"
"2/17/18","Brown","400991605"
"2/23/18","Pennsylvania","400991650"
"2/24/18","Princeton","400991651"
"3/2/18","Columbia","400991625"
"3/3/18","Cornell","400991640"
