"date","opponent","game_id"
"11/10/17","Central Arkansas","400988882"
"11/13/17","Texas A&M-CC","400988893"
"11/17/17","Alcorn State","400989128"
"11/20/17","Wisconsin","400986375"
"11/21/17","Creighton","401000133"
"11/28/17","Xavier","400988500"
"12/2/17","Wichita State","400987984"
"12/4/17","Sam Houston State","400988954"
"12/9/17","Randall University","400989129"
"12/14/17","Texas Southern","400989130"
"12/17/17","Savannah State","400989131"
"12/20/17","Southern","400989132"
"12/29/17","Texas Tech","400989133"
"1/2/18","TCU","400989134"
"1/6/18","Texas","400989135"
"1/9/18","West Virginia","400989136"
"1/13/18","Iowa State","400989137"
"1/15/18","Oklahoma State","400989138"
"1/20/18","Kansas","400989139"
"1/22/18","Kansas State","400989140"
"1/27/18","Florida","400987343"
"1/30/18","Oklahoma","400989141"
"2/3/18","Iowa State","400989142"
"2/6/18","Oklahoma State","400989143"
"2/10/18","Kansas","400989144"
"2/12/18","Texas","400989145"
"2/17/18","Texas Tech","400989146"
"2/20/18","West Virginia","400989147"
"2/24/18","TCU","400989148"
"2/27/18","Oklahoma","400989149"
"3/3/18","Kansas State","400989150"
"3/8/18","West Virginia","401020059"
"3/13/18","Wagner","401022727"
"3/18/18","Mississippi State","401022803"
