"date","opponent","game_id"
"11/10/17","Texas Southern","400986877"
"11/14/17","Howard","400986878"
"11/18/17","Utah State","400986879"
"11/24/17","Ohio State","400986383"
"11/24/17","Florida","400999724"
"11/26/17","Texas","401001002"
"11/29/17","Incarnate Word","400986880"
"12/1/17","Creighton","400986881"
"12/5/17","Villanova","400986882"
"12/10/17","Washington","400986883"
"12/16/17","North Dakota","400986884"
"12/18/17","IUPUI","400986885"
"12/21/17","San Diego State","400986886"
"12/28/17","Pacific","400986887"
"12/30/17","Santa Clara","400986888"
"1/4/18","Pepperdine","400986889"
"1/6/18","Loyola Marymount","400986890"
"1/11/18","Portland","400986891"
"1/13/18","San Francisco","400986892"
"1/18/18","Saint Mary's","400986893"
"1/20/18","Santa Clara","400986894"
"1/25/18","Portland","400986895"
"1/27/18","San Francisco","400986896"
"2/1/18","San Diego","400986897"
"2/3/18","BYU","400986870"
"2/8/18","Pacific","400986898"
"2/10/18","Saint Mary's","400986899"
"2/15/18","Loyola Marymount","400986900"
"2/17/18","Pepperdine","400986901"
"2/22/18","San Diego","400986902"
"2/24/18","BYU","400986876"
"3/3/18","Loyola Marymount","401020612"
"3/5/18","San Francisco","401020616"
"3/6/18","BYU","401020618"
"3/15/18","UNC Greensboro","401025840"
"3/17/18","Ohio State","401025869"
"3/22/18","Florida State","401025874"
