"date","opponent","game_id"
"11/10/17","Baylor","400988882"
"11/12/17","University of the Ozarks","400988887"
"11/15/17","UCLA","400988209"
"11/19/17","Alcorn State","400988910"
"11/21/17","South Carolina State","400988915"
"11/25/17","Tulsa","400987968"
"11/27/17","Morehead State","400988933"
"11/29/17","Little Rock","400988943"
"12/4/17","San Francisco","400987052"
"12/6/17","California","400988251"
"12/9/17","Little Rock","400988964"
"12/17/17","Morehead State","400988979"
"12/20/17","Oregon","400988281"
"12/28/17","Texas A&M-CC","400988996"
"12/31/17","SE Louisiana","400989006"
"1/3/18","Sam Houston State","400989007"
"1/6/18","Lamar","400989016"
"1/10/18","Incarnate Word","400989019"
"1/13/18","Nicholls","400989029"
"1/17/18","New Orleans","400989033"
"1/20/18","Abilene Christian","400989036"
"1/24/18","Stephen F. Austin","400989044"
"1/27/18","Northwestern State","400989047"
"2/3/18","SE Louisiana","400989062"
"2/7/18","Houston Baptist","400989067"
"2/14/18","McNeese","400989076"
"2/17/18","Nicholls","400989082"
"2/21/18","Stephen F. Austin","400989091"
"2/24/18","Abilene Christian","400989097"
"2/28/18","Sam Houston State","400989102"
"3/3/18","Northwestern State","400989107"
"3/7/18","Lamar","401020160"
"3/8/18","Stephen F. Austin","401020162"
"3/14/18","Seattle","401025904"
"3/19/18","Jacksonville State","401026557"
