"date","opponent","game_id"
"11/10/17","Whitworth","401000089"
"11/13/17","Pittsburgh","400986053"
"11/15/17","Penn State","400986354"
"11/20/17","Oral Roberts","400989303"
"11/21/17","UC Santa Barbara","400999770"
"11/26/17","Carroll College Montana","401000090"
"11/29/17","Stanford","400988236"
"12/3/17","CS Northridge","400992463"
"12/6/17","UCLA","400988253"
"12/9/17","Georgia State","400990556"
"12/17/17","UC Riverside","400992401"
"12/19/17","UC Irvine","400992402"
"12/22/17","Washington","400988287"
"12/28/17","Northern Arizona","400991267"
"12/30/17","Southern Utah","400991272"
"1/4/18","North Dakota","400991277"
"1/6/18","Northern Colorado","400991283"
"1/11/18","Sacramento State","400991289"
"1/13/18","Portland St","400991297"
"1/20/18","Montana State","400991302"
"1/25/18","Southern Utah","400991309"
"1/27/18","Northern Arizona","400991313"
"2/1/18","Northern Colorado","400991320"
"2/3/18","North Dakota","400991324"
"2/8/18","Portland St","400991331"
"2/10/18","Sacramento State","400991338"
"2/15/18","Eastern Washington","400991340"
"2/17/18","Idaho","400991347"
"2/24/18","Montana State","400991356"
"3/1/18","Weber State","400991363"
"3/3/18","Idaho State","400991368"
"3/8/18","North Dakota","401020734"
"3/9/18","Northern Colorado","401020732"
"3/10/18","Eastern Washington","401020731"
"3/15/18","Michigan","401025838"
