"date","opponent","game_id"
"11/10/17","Southwestern","400988878"
"11/13/17","Trinity University TX","400988891"
"11/17/17","McMurry","400988904"
"11/22/17","Loyola Marymount","400986906"
"11/25/17","Houston","400987966"
"11/29/17","Gonzaga","400986880"
"12/2/17","Sacramento State","400988951"
"12/5/17","Texas Lutheran","400988955"
"12/16/17","UMKC","400988973"
"12/19/17","UTEP","400988985"
"12/22/17","Florida","400987269"
"12/28/17","McNeese","400988999"
"12/30/17","Nicholls","400989005"
"1/6/18","Sam Houston State","400989013"
"1/10/18","Central Arkansas","400989019"
"1/13/18","Stephen F. Austin","400989027"
"1/17/18","Lamar","400989035"
"1/20/18","New Orleans","400989037"
"1/24/18","Houston Baptist","400989045"
"1/27/18","New Orleans","400989048"
"2/3/18","Texas A&M-CC","400989059"
"2/7/18","SE Louisiana","400989068"
"2/10/18","Abilene Christian","400989071"
"2/14/18","Lamar","400989079"
"2/17/18","Stephen F. Austin","400989083"
"2/21/18","Northwestern State","400989093"
"2/24/18","Texas A&M-CC","400989094"
"2/28/18","Houston Baptist","400989103"
"3/3/18","Abilene Christian","400989106"
