"date","opponent","game_id"
"11/11/17","Portland St","400986973"
"11/14/17","Walla Walla University","400986974"
"11/19/17","Oregon Tech","401000171"
"11/23/17","North Carolina","400986086"
"11/24/17","Oklahoma","400999746"
"11/26/17","DePaul","401001004"
"11/30/17","Multnomah","400986975"
"12/3/17","Boise State","400986976"
"12/6/17","CS Fullerton","400986977"
"12/9/17","San Jose State","400986978"
"12/16/17","Seattle","400986979"
"12/19/17","Hartford","400986980"
"12/21/17","Sacramento State","400986981"
"12/28/17","BYU","400986859"
"12/30/17","San Francisco","400986982"
"1/4/18","San Diego","400986983"
"1/6/18","Santa Clara","400986984"
"1/11/18","Gonzaga","400986891"
"1/13/18","Pacific","400986942"
"1/18/18","San Diego","400986985"
"1/20/18","Loyola Marymount","400986918"
"1/25/18","Gonzaga","400986895"
"1/27/18","Saint Mary's","400986986"
"2/1/18","Pepperdine","400986969"
"2/3/18","Loyola Marymount","400986921"
"2/8/18","San Francisco","400986987"
"2/10/18","Pacific","400986948"
"2/15/18","Santa Clara","400986988"
"2/17/18","Saint Mary's","400986989"
"2/22/18","BYU","400986875"
"2/24/18","Pepperdine","400986972"
"3/2/18","Loyola Marymount","401020608"
