"date","opponent","game_id"
"11/10/17","Bridgewater","400991464"
"11/13/17","Old Dominion","400991465"
"11/17/17","Northern Kentucky","400991466"
"11/18/17","Weber State","401001059"
"11/19/17","UT San Antonio","401001171"
"11/22/17","Appalachian State","400990375"
"11/25/17","Radford","400991467"
"11/29/17","George Mason","400989882"
"12/2/17","Charlotte","400991468"
"12/5/17","The Citadel","400988704"
"12/9/17","Richmond","400989980"
"12/10/17","Richmond","401003534"
"12/16/17","Florida Intl","400991469"
"12/20/17","Florida","400987262"
"12/30/17","Northeastern","400991470"
"1/2/18","William & Mary","400991471"
"1/5/18","Hofstra","400991456"
"1/7/18","Northeastern","400991472"
"1/11/18","William & Mary","400991473"
"1/13/18","Delaware","400991402"
"1/18/18","Elon","400991442"
"1/20/18","Drexel","400991423"
"1/25/18","UNC Wilmington","400991474"
"1/27/18","Charleston","400990582"
"2/1/18","Drexel","400991426"
"2/3/18","Towson","400991475"
"2/8/18","UNC Wilmington","400991476"
"2/10/18","Elon","400991447"
"2/13/18","UNC Wilmington","401019074"
"2/15/18","Charleston","400991387"
"2/17/18","Towson","400991477"
"2/22/18","Hofstra","400991462"
"2/24/18","Delaware","400991413"
"2/26/18","Elon","401019073"
"3/3/18","Drexel","401020166"
