"date","opponent","game_id"
"11/10/17","Robert Morris","400986327"
"11/12/17","Radford","400986339"
"11/16/17","Texas Southern","400986359"
"11/19/17","Northeastern","400986369"
"11/24/17","Gonzaga","400986383"
"11/24/17","Stanford","400999723"
"11/26/17","Butler","401000999"
"11/29/17","Clemson","400986104"
"12/2/17","Wisconsin","400986397"
"12/4/17","Michigan","400986404"
"12/9/17","William & Mary","400986418"
"12/16/17","Appalachian State","400986440"
"12/19/17","The Citadel","400986448"
"12/23/17","North Carolina","400986164"
"12/30/17","Miami OH","400986476"
"1/4/18","Iowa","400986488"
"1/7/18","Michigan State","400986494"
"1/11/18","Maryland","400986502"
"1/14/18","Rutgers","400986506"
"1/17/18","Northwestern","400986512"
"1/20/18","Minnesota","400986520"
"1/22/18","Nebraska","400986522"
"1/25/18","Penn State","400986529"
"1/30/18","Indiana","400986538"
"2/4/18","Illinois","400986549"
"2/7/18","Purdue","400986554"
"2/10/18","Iowa","400986559"
"2/15/18","Penn State","400986570"
"2/18/18","Michigan","400986575"
"2/20/18","Rutgers","400986581"
"2/23/18","Indiana","400986586"
"3/2/18","Penn State","401020038"
"3/15/18","South Dakota State","401025853"
"3/17/18","Gonzaga","401025869"
