"date","opponent","game_id"
"11/10/17","Kentucky","400987153"
"11/11/17","Duke","400986048"
"11/14/17","Idaho State","400990591"
"11/18/17","UC Davis","400990593"
"11/20/17","Eastern Oregon","400990599"
"11/25/17","North Dakota","400990605"
"11/29/17","BYU","400986852"
"12/2/17","UT San Antonio","400990612"
"12/6/17","Weber State","400990619"
"12/9/17","CS Fullerton","400990625"
"12/14/17","Bethesda","400990631"
"12/17/17","Hawai'i","400990632"
"12/20/17","Montana Tech","400990636"
"12/22/17","Sam Houston State","400988993"
"12/28/17","UC Riverside","400990640"
"12/30/17","CS Fullerton","400990645"
"1/6/18","CSU Bakersfield","400990650"
"1/11/18","UMKC","400990652"
"1/13/18","Chicago State","400990658"
"1/18/18","UT Rio Grande Valley","400990660"
"1/20/18","New Mexico State","400990667"
"1/27/18","Grand Canyon","400990673"
"2/3/18","Seattle","400990681"
"2/8/18","Chicago State","400990683"
"2/10/18","UMKC","400990688"
"2/15/18","New Mexico State","400990691"
"2/17/18","UT Rio Grande Valley","400990694"
"2/22/18","CSU Bakersfield","400990697"
"2/24/18","Grand Canyon","400990702"
"3/3/18","Seattle","400990707"
"3/8/18","CSU Bakersfield","401020538"
"3/9/18","Grand Canyon","401020541"
"3/13/18","Eastern Washington","401025898"
"3/19/18","San Francisco","401026558"
