"date","opponent","game_id"
"11/10/17","Jacksonville","400991874"
"11/13/17","Chattanooga","400988652"
"11/16/17","Le Moyne-Owen","400992546"
"11/20/17","Richmond","400989977"
"11/21/17","Buffalo","401001764"
"11/22/17","Iowa","401001924"
"11/26/17","Mississippi College","400992554"
"11/30/17","Memphis","400987982"
"12/5/17","Troy","400990393"
"12/9/17","Auburn","400987237"
"12/16/17","Alabama A&M","400992568"
"12/20/17","New Orleans","400988988"
"12/23/17","Mississippi Valley State","400992574"
"12/30/17","Middle Tennessee","400992579"
"1/4/18","Florida Atlantic","400992586"
"1/6/18","Florida Intl","400992597"
"1/11/18","Southern Miss","400992604"
"1/13/18","Louisiana Tech","400992611"
"1/18/18","Western Kentucky","400992617"
"1/20/18","Marshall","400992624"
"1/25/18","UTEP","400992626"
"1/27/18","UT San Antonio","400992632"
"2/1/18","Charlotte","400992640"
"2/3/18","Old Dominion","400992645"
"2/8/18","North Texas","400992653"
"2/10/18","Rice","400992660"
"2/15/18","Louisiana Tech","400992664"
"2/17/18","Southern Miss","400992669"
"2/24/18","Middle Tennessee","400992684"
"3/1/18","Marshall","400992692"
"3/3/18","Western Kentucky","400992699"
"3/7/18","Florida Atlantic","401020709"
"3/8/18","Western Kentucky","401020713"
