"date","opponent","game_id"
"11/11/17","St. Francis PA","400990710"
"11/13/17","New Mexico State","400997653"
"11/15/17","CS Fullerton","400992445"
"11/19/17","San Jose State","400991802"
"11/23/17","Harvard","400991654"
"11/24/17","Washington State","400999678"
"11/26/17","Georgia","400999683"
"12/2/17","California","400988243"
"12/4/17","Sacramento State","401000172"
"12/9/17","Seattle","400990627"
"12/16/17","UC Irvine","400992521"
"12/19/17","Dayton","400989817"
"12/22/17","UNC Asheville","400992390"
"12/28/17","Loyola Marymount","400986913"
"12/30/17","BYU","400986860"
"1/4/18","Pacific","400986940"
"1/6/18","San Diego","400987003"
"1/11/18","Santa Clara","400987094"
"1/13/18","Pepperdine","400986966"
"1/18/18","Gonzaga","400986893"
"1/20/18","Pacific","400986944"
"1/25/18","BYU","400986867"
"1/27/18","Portland","400986986"
"2/1/18","San Francisco","400987061"
"2/3/18","San Diego","400987005"
"2/8/18","Loyola Marymount","400986922"
"2/10/18","Gonzaga","400986899"
"2/15/18","San Francisco","400987059"
"2/17/18","Portland","400986989"
"2/22/18","Pepperdine","400986971"
"2/24/18","Santa Clara","400987093"
"3/3/18","Pepperdine","401020611"
"3/5/18","BYU","401020617"
"3/13/18","SE Louisiana","401022726"
"3/19/18","Washington","401022809"
"3/21/18","Utah","401022814"
