"date","opponent","game_id"
"11/11/17","Bradley","400989555"
"11/13/17","Anderson IN","400992139"
"11/17/17","Eastern Illinois","400990888"
"11/21/17","Morehead State","400990898"
"11/28/17","Western Illinois","400989316"
"12/2/17","Ball State","400990145"
"12/6/17","SIU-Edwardsville","400990923"
"12/10/17","Purdue","400986425"
"12/16/17","Washington State","400988270"
"12/18/17","Gonzaga","400986885"
"12/22/17","IU-Kokomo","400992140"
"12/28/17","Northern Kentucky","400992141"
"12/30/17","Wright State","400992142"
"1/2/18","Green Bay","400992126"
"1/4/18","UIC","400992143"
"1/10/18","Milwaukee","400992144"
"1/12/18","Green Bay","400992129"
"1/16/18","Detroit Mercy","400992110"
"1/18/18","Cleveland State","400992091"
"1/20/18","Youngstown State","400992145"
"1/27/18","UIC","400992146"
"2/2/18","Detroit Mercy","400992114"
"2/4/18","Oakland","400992147"
"2/8/18","Cleveland State","400992097"
"2/10/18","Youngstown State","400992148"
"2/16/18","Milwaukee","400992149"
"2/19/18","Oakland","400992150"
"2/23/18","Wright State","400992151"
"2/25/18","Northern Kentucky","400992152"
"3/4/18","Oakland","401020090"
