"date","opponent","game_id"
"11/10/17","Carver Bible College","400990551"
"11/14/17","Rice","400990552"
"11/17/17","Ole Miss","400987176"
"11/20/17","Eastern Washington","400990553"
"11/22/17","Prairie View A&M","401001882"
"11/26/17","Tulane","400987969"
"11/29/17","Alabama A&M","400990554"
"12/4/17","Liberty","400990555"
"12/9/17","Montana","400990556"
"12/12/17","Point","400990557"
"12/16/17","Dayton","400989816"
"12/20/17","Massachusetts","400990104"
"12/23/17","Chattanooga","400988735"
"12/29/17","South Alabama","400990425"
"12/31/17","Troy","400990434"
"1/4/18","Little Rock","400990544"
"1/6/18","Arkansas State","400990558"
"1/11/18","Appalachian State","400990446"
"1/13/18","Coastal Carolina","400990451"
"1/20/18","Georgia Southern","400990550"
"1/25/18","UT Arlington","400990559"
"1/27/18","Texas State","400990560"
"2/1/18","Arkansas State","400990477"
"2/3/18","Little Rock","400990482"
"2/8/18","Louisiana","400990561"
"2/10/18","UL Monroe","400990562"
"2/16/18","Georgia Southern","400990497"
"2/22/18","Texas State","400990507"
"2/24/18","UT Arlington","400990509"
"3/1/18","Troy","400990545"
"3/3/18","South Alabama","400990563"
"3/9/18","Troy","401020127"
"3/10/18","Georgia Southern","401020130"
"3/11/18","UT Arlington","401020131"
"3/16/18","Cincinnati","401025820"
