"date","opponent","game_id"
"11/11/17","Texas-Tyler","400988885"
"11/14/17","Hardin-Simmons","400988894"
"11/18/17","Idaho","400988908"
"11/22/17","Central Michigan","400988919"
"11/23/17","Charleston","401002121"
"11/25/17","Santa Clara","401002183"
"11/28/17","Schreiner","400988936"
"11/30/17","St. Thomas TX","400988944"
"12/4/17","Baylor","400988954"
"12/13/17","Ole Miss","400987243"
"12/15/17","Little Rock","400988970"
"12/19/17","LSU","400987256"
"12/22/17","Utah Valley","400988993"
"12/30/17","Abilene Christian","400989003"
"1/3/18","Central Arkansas","400989007"
"1/6/18","Incarnate Word","400989013"
"1/10/18","Texas A&M-CC","400989021"
"1/13/18","Houston Baptist","400989028"
"1/17/18","Northwestern State","400989031"
"1/20/18","Lamar","400989038"
"1/24/18","SE Louisiana","400989042"
"1/27/18","Stephen F. Austin","400989050"
"1/30/18","McNeese","400989053"
"2/3/18","Abilene Christian","400989063"
"2/7/18","Texas A&M-CC","400989065"
"2/10/18","Lamar","400989073"
"2/14/18","Nicholls","400989081"
"2/17/18","Houston Baptist","400989087"
"2/21/18","New Orleans","400989088"
"2/28/18","Central Arkansas","400989102"
"3/3/18","Stephen F. Austin","400989111"
"3/8/18","New Orleans","401020161"
"3/9/18","SE Louisiana","401020163"
"3/19/18","Eastern Michigan","401026676"
"3/22/18","UT San Antonio","401026678"
"3/28/18","Northern Colorado","401027993"
