"date","opponent","game_id"
"11/11/17","Saint Mary's","400990710"
"11/13/17","San Francisco","400987047"
"11/18/17","Longwood","400990718"
"11/21/17","Franciscan University","400992201"
"11/24/17","Louisville","400986089"
"11/29/17","American","400990743"
"12/2/17","Stony Brook","400990752"
"12/5/17","Duke","400986123"
"12/10/17","Niagara","400990761"
"12/18/17","Bethany WV","400990772"
"12/21/17","Lehigh","400990774"
"12/29/17","Central Connecticut","400990781"
"12/31/17","Bryant","400990785"
"1/4/18","LIU Brooklyn","400990792"
"1/6/18","St. Francis BKN","400990799"
"1/11/18","Robert Morris","400990804"
"1/13/18","Mt. St. Mary's","400990808"
"1/18/18","Wagner","400990814"
"1/20/18","Sacred Heart","400990819"
"1/26/18","Wagner","400990824"
"1/28/18","Sacred Heart","400990829"
"2/1/18","Fairleigh Dickinson","400990832"
"2/3/18","Mt. St. Mary's","400990838"
"2/8/18","LIU Brooklyn","400990843"
"2/10/18","St. Francis BKN","400990848"
"2/15/18","Central Connecticut","400990851"
"2/17/18","Bryant","400990855"
"2/22/18","Fairleigh Dickinson","400990862"
"2/24/18","Robert Morris","400990869"
"2/28/18","Fairleigh Dickinson","401020727"
"3/14/18","UIC","401025892"
