"date","opponent","game_id"
"11/12/17","Air Force","400990359"
"11/15/17","UT San Antonio","400990365"
"11/18/17","UT Rio Grande Valley","400990371"
"11/22/17","Arkansas-Pine Bluff","400990377"
"11/24/17","Canisius","400990378"
"11/25/17","Pacific","400986932"
"11/29/17","Texas A&M-CC","400988942"
"12/2/17","Houston Baptist","400988950"
"12/6/17","McMurry","400990396"
"12/9/17","Abilene Christian","400988962"
"12/17/17","Colorado State","400990409"
"12/19/17","Ecclesia","400990413"
"12/22/17","Rice","400990422"
"12/29/17","Appalachian State","400990427"
"12/31/17","Coastal Carolina","400990430"
"1/4/18","South Alabama","400990439"
"1/6/18","Troy","400990443"
"1/11/18","Arkansas State","400990449"
"1/13/18","Little Rock","400990453"
"1/18/18","UL Monroe","400990458"
"1/20/18","Louisiana","400990462"
"1/25/18","Georgia Southern","400990467"
"1/27/18","Georgia State","400990560"
"2/1/18","Coastal Carolina","400990478"
"2/3/18","Appalachian State","400990481"
"2/10/18","UT Arlington","400990491"
"2/15/18","Louisiana","400990496"
"2/17/18","UL Monroe","400990502"
"2/22/18","Georgia State","400990507"
"2/24/18","Georgia Southern","400990510"
"3/2/18","UT Arlington","400990518"
"3/7/18","Coastal Carolina","401020115"
"3/9/18","Louisiana","401020121"
