"date","opponent","game_id"
"11/10/17","Auburn","400987156"
"11/13/17","Lynchburg","400992790"
"11/18/17","San Diego","400986992"
"11/20/17","Grand Canyon","400990597"
"11/24/17","Robert Morris","400990730"
"11/26/17","Little Rock","400990381"
"11/29/17","Kent State","400990139"
"12/2/17","Bowling Green","400990146"
"12/9/17","Loyola Chi","400989647"
"12/14/17","Mid-Atlantic Christian","400992793"
"12/16/17","Niagara","400991102"
"12/18/17","Eastern Kentucky","400990936"
"12/22/17","Old Dominion","400992573"
"12/30/17","Stony Brook","400991563"
"1/3/18","Coppin State","400992721"
"1/6/18","North Carolina A&T","400992794"
"1/8/18","North Carolina Central","400992814"
"1/15/18","Elizabeth City","400992795"
"1/17/18","North Carolina A&T","401008497"
"1/18/18","North Carolina A&T","401013196"
"1/20/18","South Carolina State","400992796"
"1/22/18","Savannah State","400992797"
"1/27/18","Bethune-Cookman","400992709"
"1/29/18","Florida A&M","400992757"
"2/3/18","Morgan State","400992787"
"2/5/18","Bethune-Cookman","400992712"
"2/10/18","Hampton","400992798"
"2/12/18","Delaware State","400992746"
"2/17/18","Savannah State","400992799"
"2/19/18","South Carolina State","400992800"
"2/24/18","Maryland-Eastern Shore","400992801"
"2/26/18","Howard","400992779"
"3/1/18","Hampton","400992802"
"3/5/18","Maryland-Eastern Shore","401020547"
"3/8/18","North Carolina A&T","401020553"
