"date","opponent","game_id"
"11/10/17","North Florida","400986324"
"11/14/17","Duke","400986058"
"11/19/17","Stony Brook","400986367"
"11/23/17","DePaul","400986381"
"11/24/17","UConn","400999748"
"11/26/17","North Carolina","401001005"
"11/30/17","Notre Dame","400986109"
"12/3/17","Nebraska","400986399"
"12/5/17","Rutgers","400986406"
"12/9/17","Southern Utah","400986423"
"12/16/17","Oakland","400986438"
"12/18/17","Houston Baptist","400986445"
"12/21/17","Long Beach State","400986454"
"12/29/17","Cleveland State","400986470"
"12/31/17","Savannah State","400986480"
"1/4/18","Maryland","400986487"
"1/7/18","Ohio State","400986494"
"1/10/18","Rutgers","400986499"
"1/13/18","Michigan","400986504"
"1/19/18","Indiana","400986517"
"1/22/18","Illinois","400986523"
"1/26/18","Wisconsin","400986531"
"1/28/18","Maryland","400986534"
"1/31/18","Penn State","400986541"
"2/3/18","Indiana","400986545"
"2/6/18","Iowa","400986551"
"2/10/18","Purdue","400986558"
"2/13/18","Minnesota","400986564"
"2/17/18","Northwestern","400986571"
"2/20/18","Illinois","400986579"
"2/25/18","Wisconsin","400986589"
"3/2/18","Wisconsin","401020036"
"3/3/18","Michigan","401020040"
"3/16/18","Bucknell","401025835"
"3/18/18","Syracuse","401025873"
