"date","opponent","game_id"
"11/11/17","Siena Heights","400990538"
"11/13/17","South Carolina","400987161"
"11/16/17","Tulsa","400987949"
"11/17/17","Appalachian State","400999670"
"11/19/17","South Carolina","400999673"
"11/25/17","Northwood","400990540"
"11/28/17","Saint Louis","400989952"
"12/2/17","Oakland","400990151"
"12/6/17","Cleveland State","400990156"
"12/9/17","Detroit Mercy","400990541"
"12/18/17","Idaho","400990542"
"12/22/17","Milwaukee","400990543"
"12/30/17","Chicago State","400990191"
"1/2/18","Akron","400990195"
"1/6/18","Miami OH","400990203"
"1/9/18","Toledo","400990208"
"1/13/18","Ball State","400990213"
"1/16/18","Kent State","400990219"
"1/19/18","Buffalo","400990221"
"1/23/18","Toledo","400990230"
"1/27/18","Northern Illinois","400990237"
"1/30/18","Eastern Michigan","400990240"
"2/2/18","Buffalo","400990246"
"2/6/18","Miami OH","400990254"
"2/10/18","Ohio","400990259"
"2/13/18","Bowling Green","400990260"
"2/17/18","Northern Illinois","400990268"
"2/20/18","Central Michigan","400990274"
"2/23/18","Ball State","400990276"
"2/27/18","Eastern Michigan","400990284"
"3/2/18","Central Michigan","400990288"
"3/3/18","Central Michigan","401022658"
"3/5/18","Akron","401020531"
