"date","opponent","game_id"
"11/10/17","New Orleans","400988410"
"11/14/17","Central Connecticut","400988422"
"11/16/17","Nebraska","400986357"
"11/20/17","Molloy","400988490"
"11/23/17","Oregon State","400988225"
"11/24/17","Missouri","400999686"
"11/26/17","UCF","400999690"
"12/2/17","Sacred Heart","400988508"
"12/5/17","Grand Canyon","400988514"
"12/8/17","Arizona State","400988254"
"12/17/17","Iona","400988530"
"12/20/17","Saint Joseph's","400988535"
"12/28/17","Providence","400988551"
"12/31/17","Seton Hall","400988555"
"1/3/18","Creighton","400988560"
"1/6/18","DePaul","400988563"
"1/9/18","Georgetown","400988566"
"1/13/18","Villanova","400988574"
"1/17/18","Xavier","400988579"
"1/20/18","Georgetown","400988580"
"1/23/18","Creighton","400988585"
"1/27/18","Butler","400988588"
"1/30/18","Xavier","400988592"
"2/3/18","Duke","400986238"
"2/7/18","Villanova","400988603"
"2/10/18","Marquette","400988605"
"2/14/18","DePaul","400988613"
"2/21/18","Marquette","400988622"
"2/24/18","Seton Hall","400988626"
"2/28/18","Butler","400988632"
"3/3/18","Providence","400988635"
"3/7/18","Georgetown","401020063"
"3/8/18","Xavier","401020065"
