"date","opponent","game_id"
"11/10/17","Bryant","400987154"
"11/14/17","South Carolina Upstate","400987168"
"11/19/17","Texas A&M-CC","400987182"
"11/23/17","CS Fullerton","400987194"
"11/24/17","San Diego State","400999680"
"11/26/17","Saint Mary's","400999683"
"12/2/17","Marquette","400987215"
"12/5/17","Winthrop","400987223"
"12/16/17","Massachusetts","400987249"
"12/19/17","Georgia Tech","400986153"
"12/22/17","Temple","400987268"
"12/31/17","Kentucky","400987284"
"1/3/18","Ole Miss","400987291"
"1/6/18","Alabama","400987297"
"1/10/18","Missouri","400987303"
"1/13/18","South Carolina","400987310"
"1/16/18","LSU","400987314"
"1/20/18","Auburn","400987322"
"1/23/18","Arkansas","400987329"
"1/27/18","Kansas State","400987340"
"1/30/18","Florida","400987348"
"2/3/18","Mississippi State","400987355"
"2/7/18","Vanderbilt","400987365"
"2/10/18","Auburn","400987372"
"2/14/18","Florida","400987380"
"2/17/18","Tennessee","400987384"
"2/21/18","South Carolina","400987393"
"2/24/18","LSU","400987398"
"2/28/18","Texas A&M","400987408"
"3/3/18","Tennessee","400987411"
"3/7/18","Vanderbilt","401020000"
"3/8/18","Missouri","401020003"
"3/9/18","Kentucky","401020007"
