"date","opponent","game_id"
"11/10/17","Drexel","400990108"
"11/13/17","South Dakota","400989292"
"11/18/17","Florida Gulf Coast","400990124"
"11/20/17","Lake Erie","400990130"
"11/24/17","South Carolina Upstate","400990305"
"11/25/17","Campbell","400990304"
"11/26/17","Abilene Christian","400988929"
"11/29/17","San Jose State","400990141"
"12/2/17","Norfolk State","400990146"
"12/5/17","Evansville","400989640"
"12/9/17","Old Dominion","400990163"
"12/21/17","Green Bay","400990178"
"12/28/17","Lourdes","400990184"
"1/2/18","Miami OH","400990194"
"1/6/18","Eastern Michigan","400990199"
"1/9/18","Northern Illinois","400990205"
"1/13/18","Akron","400990211"
"1/16/18","Miami OH","400990220"
"1/20/18","Central Michigan","400990224"
"1/23/18","Northern Illinois","400990232"
"1/27/18","Toledo","400990236"
"1/30/18","Ohio","400990241"
"2/3/18","Kent State","400990247"
"2/6/18","Ball State","400990250"
"2/10/18","Eastern Michigan","400990256"
"2/13/18","Western Michigan","400990260"
"2/16/18","Buffalo","400990266"
"2/20/18","Akron","400990270"
"2/24/18","Kent State","400990279"
"2/27/18","Ohio","400990282"
"3/2/18","Buffalo","400990286"
"3/5/18","Central Michigan","401020533"
