"date","opponent","game_id"
"11/10/17","Oglethorpe","400988646"
"11/12/17","Virginia Tech","400986642"
"11/15/17","North Carolina A&T","400988660"
"11/18/17","High Point","400988666"
"11/21/17","Trinity Baptist","400988673"
"11/24/17","Florida State","400986091"
"12/1/17","Marist","400991084"
"12/2/17","UMBC","401002873"
"12/5/17","James Madison","400988704"
"12/14/17","Campbell","400988718"
"12/16/17","Point","400988720"
"12/19/17","Ohio State","400986448"
"12/30/17","Western Carolina","400988739"
"1/4/18","Furman","400988745"
"1/6/18","Wofford","400988750"
"1/11/18","Samford","400988755"
"1/13/18","Chattanooga","400988758"
"1/18/18","UNC Greensboro","400988765"
"1/20/18","VMI","400988768"
"1/27/18","Mercer","400988779"
"1/29/18","East Tennessee State","400988783"
"2/1/18","Wofford","400988787"
"2/3/18","Furman","400988792"
"2/8/18","Chattanooga","400988797"
"2/10/18","Samford","400988803"
"2/15/18","UNC Greensboro","400988807"
"2/17/18","VMI","400988812"
"2/20/18","East Tennessee State","400988817"
"2/23/18","Mercer","400988819"
"2/25/18","Western Carolina","400988824"
"3/2/18","VMI","401020589"
"3/3/18","UNC Greensboro","401020591"
