"date","opponent","game_id"
"11/10/17","Ball State","400989811"
"11/16/17","Hofstra","400989812"
"11/17/17","Ohio","400999662"
"11/19/17","Old Dominion","400999665"
"11/25/17","Akron","400989813"
"11/29/17","Auburn","400987207"
"12/3/17","Mississippi State","400987217"
"12/6/17","Tennessee Tech","400989814"
"12/9/17","Pennsylvania","400989815"
"12/16/17","Georgia State","400989816"
"12/19/17","Saint Mary's","400989817"
"12/23/17","Wagner","400989818"
"12/30/17","Duquesne","400989819"
"1/3/18","St. Bonaventure","400989820"
"1/6/18","Massachusetts","400989821"
"1/9/18","Richmond","400989822"
"1/12/18","VCU","400989823"
"1/17/18","Saint Joseph's","400989824"
"1/20/18","Rhode Island","400989825"
"1/23/18","Davidson","400989788"
"1/27/18","Saint Louis","400989826"
"2/3/18","Massachusetts","400989827"
"2/7/18","Duquesne","400989828"
"2/10/18","VCU","400989829"
"2/14/18","George Mason","400989830"
"2/17/18","Fordham","400989831"
"2/20/18","Saint Louis","400989832"
"2/23/18","Rhode Island","400989833"
"2/28/18","La Salle","400989834"
"3/3/18","George Washington","400989835"
"3/8/18","VCU","401020074"
