"date","opponent","game_id"
"11/15/17","St. Francis BKN","400990713"
"11/18/17","Harvard","400991070"
"11/20/17","UMKC","400990595"
"11/21/17","Missouri State","401001787"
"11/22/17","Northern Illinois","401001952"
"11/26/17","Fordham","400989860"
"12/1/17","Holy Cross","400991085"
"12/2/17","Towson","401002872"
"12/9/17","Morgan State","400991096"
"12/16/17","Tulsa","400988015"
"12/20/17","Hofstra","400991107"
"12/23/17","Seton Hall","400988546"
"12/30/17","Fairfield","400991119"
"1/2/18","Marist","400991124"
"1/5/18","Monmouth","400991127"
"1/7/18","Rider","400991132"
"1/11/18","Fairfield","400991136"
"1/13/18","Siena","400991142"
"1/19/18","Canisius","400991150"
"1/21/18","Saint Peter's","400991153"
"1/24/18","Niagara","400991157"
"1/27/18","Iona","400991163"
"1/30/18","Marist","400991168"
"2/2/18","Siena","400991171"
"2/8/18","Rider","400991179"
"2/10/18","Monmouth","400991186"
"2/15/18","Quinnipiac","400991193"
"2/18/18","Niagara","400991200"
"2/23/18","Iona","400991205"
"2/25/18","Quinnipiac","400991211"
"3/3/18","Iona","401020181"
