"date","opponent","game_id"
"11/10/17","Rice","400990872"
"11/13/17","Ole Miss","400987163"
"11/16/17","Kentucky State","400990885"
"11/20/17","Prairie View A&M","400990896"
"11/22/17","Eastern Washington","401001881"
"11/25/17","Asbury","400990905"
"11/29/17","Western Kentucky","400990911"
"12/2/17","Jacksonville","400990920"
"12/5/17","Oregon State","400988248"
"12/10/17","Northern Kentucky","400990926"
"12/15/17","Charleston Southern","400992198"
"12/18/17","Norfolk State","400990936"
"12/22/17","Marshall","400990943"
"12/28/17","Jacksonville State","400990947"
"12/30/17","Tennessee Tech","400990952"
"1/4/18","SIU-Edwardsville","400990959"
"1/6/18","Eastern Illinois","400990964"
"1/11/18","Tenn-Martin","400990972"
"1/13/18","Southeast Missouri State","400990974"
"1/18/18","Tennessee Tech","400990984"
"1/20/18","Jacksonville State","400990988"
"1/25/18","Austin Peay","400990992"
"1/27/18","Murray State","400991001"
"2/1/18","Belmont","400991004"
"2/3/18","Tennessee State","400991013"
"2/8/18","Tenn-Martin","400991019"
"2/10/18","Morehead State","400991024"
"2/15/18","Belmont","400991029"
"2/17/18","Tennessee State","400991038"
"2/22/18","Southeast Missouri State","400991043"
"2/24/18","Morehead State","400991050"
