"date","opponent","game_id"
"11/10/17","Tulane","400987933"
"11/13/17","Fordham","400989859"
"11/15/17","New Rochelle","400992200"
"11/17/17","Miami OH","400990121"
"11/18/17","Hartford","400991515"
"11/22/17","UMass Lowell","400990726"
"11/25/17","Brown","400990732"
"11/28/17","NJIT","400990738"
"11/30/17","Hartford","400990745"
"12/4/17","Stony Brook","400990753"
"12/10/17","Fairfield","400990759"
"12/17/17","Saint Peter's","400990770"
"12/22/17","Binghamton","400990023"
"12/29/17","Fairleigh Dickinson","400990782"
"12/31/17","Mt. St. Mary's","400990788"
"1/4/18","St. Francis PA","400990792"
"1/6/18","Robert Morris","400990798"
"1/11/18","Fairleigh Dickinson","400990802"
"1/13/18","Wagner","400990807"
"1/18/18","Bryant","400990810"
"1/20/18","Central Connecticut","400990816"
"1/25/18","Mt. St. Mary's","400990822"
"1/27/18","Central Connecticut","400990826"
"2/1/18","Sacred Heart","400990833"
"2/3/18","Bryant","400990835"
"2/8/18","St. Francis PA","400990843"
"2/10/18","Robert Morris","400990847"
"2/15/18","St. Francis BKN","400990853"
"2/17/18","Wagner","400990858"
"2/22/18","St. Francis BKN","400990863"
"2/24/18","Sacred Heart","400990867"
"2/28/18","St. Francis BKN","401020726"
"3/3/18","Fairleigh Dickinson","401020724"
"3/6/18","Wagner","401020730"
"3/13/18","Radford","401025856"
