"date","opponent","game_id"
"11/10/17","Antelope Valley","400991801"
"11/12/17","San Diego","400986990"
"11/16/17","Southern Utah","400991235"
"11/19/17","Saint Mary's","400991802"
"11/22/17","Idaho State","400991803"
"11/29/17","Bowling Green","400990141"
"12/2/17","Southern Illinois","400989637"
"12/5/17","Denver","400989327"
"12/9/17","Portland","400986978"
"12/17/17","South Dakota","400989349"
"12/21/17","Santa Clara","400987092"
"12/27/17","Utah State","400991804"
"12/30/17","Colorado State","400991729"
"1/3/18","UNLV","400991805"
"1/6/18","New Mexico","400991783"
"1/9/18","San Diego State","400991796"
"1/13/18","Air Force","400991692"
"1/17/18","Nevada","400991771"
"1/24/18","Boise State","400991717"
"1/27/18","Wyoming","400991806"
"1/31/18","UNLV","400991807"
"2/3/18","New Mexico","400991788"
"2/10/18","Colorado State","400991739"
"2/14/18","Fresno State","400991758"
"2/17/18","Wyoming","400991808"
"2/21/18","Nevada","400991776"
"2/24/18","San Diego State","400991800"
"2/28/18","Utah State","400991809"
"3/3/18","Air Force","400991705"
"3/7/18","Wyoming","401020570"
