"intercept","scorediff","pre_game_prob"
0.147995129024259,19.3600489048434,-0.0501490815005833
0.0879354485119218,2.6170922300219,0.306341228780084
0.818207162800806,3.16933478356104,0.485285779370052
0.0937281933770963,2.70308092742686,1.05980393764939
-2.60862160016161,1.72286549481378,3.68329068294516
-0.732430838993017,2.00873764607912,0.4366797722478
-0.511807331407275,1.34636651546681,0.790110874837268
-0.698843202692785,1.54184377141102,1.61657866883537
2.21639483147119,1.67679455584225,-3.69247620106996
0.893582227833752,1.6172262594897,-0.477472325329436
0.773864038012682,1.37728638593591,-0.335349818533601
0.797480871136208,1.35522410793769,-0.651707421535927
0.353195998676312,1.29287221497963,0.595834542520777
-3.12655104032152,1.42687322391152,5.0176519301785
1.07089907897305,1.63546551548122,-0.954083322248093
0.196260917513354,1.44469387493946,-0.863193980189351
-0.611527610722597,1.66779990524398,1.04101730508078
0.778555253204531,1.11130124717607,-0.723204686320506
-0.851911022877907,1.06503888851514,1.54076081126702
-0.018329695066449,1.26270531204423,0.403782381227596
-0.803066347268344,1.65531251261211,1.14138199283451
-1.17067975060873,1.63277697563874,1.86873949361025
-0.237012204542799,1.30656817250934,0.956262430661996
1.0646238170453,1.218079234715,-0.578945866463292
0.194999377796076,0.905930781078403,0.148686088855005
0.705779737761105,1.28221650063865,-0.545453106420299
-1.54080400233254,1.24976814473914,2.39820612592083
-0.966641592599306,1.18985686418178,2.24651356133563
-0.830019349304517,1.14665778772568,1.79463693897338
-1.0472681967204,1.01034504001813,1.39449508434595
-0.0999695382427701,0.961425100186949,0.0871412878520935
-0.429043071358999,1.13402155105793,0.951035376158322
0.257334082748333,0.82766301944276,-0.538956400215572
0.264435359844913,0.937295593551936,-0.242486983640921
-0.0923775220338044,0.956939595414334,0.511734114088872
-0.325520049691903,1.00084276409778,0.246215170746886
-0.135561088666699,0.903183117233462,0.0965236462313833
-0.320540087615983,0.81585169696761,0.76231514863146
-0.189995395339634,1.05075338341143,0.372528708560749
-0.509375050090288,0.951725067300251,1.13832005052932
-0.809602300146771,0.897193212063031,1.85299364610679
-1.03512124147747,0.802053681504802,2.06681465370653
-0.792123859959042,0.759415921097517,1.61992456041181
-0.904486636678348,0.871344924903074,1.93012122811562
-0.488108690702956,0.867299784022576,1.72182331319431
-0.530132957170405,0.742245614059661,0.879562744248091
-0.84237647099433,0.73500020625831,1.53908160951203
-0.58531244871248,0.716465801567395,1.52481570479719
-0.544262670134108,0.628849579584845,1.18546279613123
-0.957820645239067,0.619064326795475,1.71384239294013
-0.60882918274337,0.600837129351491,1.50610635554329
-0.907243444927387,0.56650984517346,1.72173468183815
-0.417174823853797,0.547772365917448,1.31036128345137
-1.26589898349121,0.518143427278881,2.34873934145066
-0.661489927219447,0.540491038608507,1.53249109135079
-1.11487801889953,0.513805866141563,2.43020279935982
-0.703073622025307,0.492123689245501,1.69775085433228
-0.94190536643303,0.485702653834392,1.83423970711846
-0.684814511982552,0.467956532620462,1.44629758041088
-0.99971330112905,0.452034582723355,2.21895934783336
-1.02173601458178,0.439298180082346,2.05027704776093
-1.08971582872891,0.423463680199722,2.36014875283181
-0.776402188855683,0.40580206185499,1.76293525077324
-0.946328532548386,0.404474451329708,1.96675549600907
-0.779542651751682,0.421372167892733,1.79527429874834
-0.976333179472219,0.373252721984462,2.09680155513574
-1.18360822369484,0.388409242477075,2.29577054252013
-1.12720998198666,0.352795896030072,2.26534284146336
-1.26026964321278,0.342949477648626,2.55308880219966
-0.894795591978084,0.338643442663839,1.95001331495045
-0.902672166576698,0.366618470482095,1.98555488625447
-1.32415742054507,0.313913518361201,2.6169754956893
-0.976321084340058,0.35449771754295,2.18354559451872
-1.25626515269909,0.334601848432741,2.35046043017066
-1.38800150470449,0.34027093979495,2.55255187143724
-1.00989757184543,0.322834137315872,2.15770706441095
-1.23564527818258,0.309664999799708,2.46807555669257
-1.25470394208289,0.297444599736641,2.6240201697189
-1.02135846232196,0.312140440032873,2.28301507623416
-1.18685451775146,0.329793884028897,2.39648389374885
-1.24743263045893,0.301339914591672,2.56329522212337
-1.17034695414035,0.297276749924114,2.35775159227044
-1.17983838597195,0.307610867866323,2.56931290736967
-0.952281481821494,0.275916876944235,2.0939165755827
-1.11352760592324,0.317037291301944,2.30317116250067
-1.27213169489728,0.281899458421447,2.61373113215311
-1.28456884990516,0.291048418506468,2.66539308582686
-1.20173151833521,0.27339317316825,2.54053224057505
-0.99447965955104,0.272038113162557,2.33853130460629
-1.07901204002252,0.270876263240729,2.46985040343414
-1.13040602110102,0.270541371159257,2.37738257392079
-0.990214921744095,0.272339232682838,2.23512708607573
-1.17356888562616,0.28136243199687,2.68087396973745
-1.31746877168476,0.268016230828414,2.62246282590355
