"Number","Name","Position","Height","Weight","Class","Hometown"
"0","James Gordon IV","F","6-5","215","FR","Shelbyville, KY"
"1","Dwayne Rose Jr.","G","6-3","185","FR","Crete, IL"
"2","Taylor Adway","F","6-9","215","JR","Hazel Crest, IL"
"3","Marreon Jackson","G","6-0","170","FR","Cleveland, OH"
"4","Tre'Shaun Fletcher","G","6-7","205","SR","Wilmar, AR"
"5","Justin Roberts","G","5-10","170","SO","LAWRENCE, KS"
"10","Vicpatrick Harris","G","6-2","195","SR","Chicago, IL"
"13","Jaelan Sanford","G","6-4","195","JR","Evansville, IN"
"20","Matt Schaffer","G","6-1","180","SO","Sylvania, OH"
"21","Dylan Alderson","G","6-5","200","FR","Clarkston, MI"
"23","Willie Jackson","F","6-6","212","SO","Cleveland, OH"
"30","Luke Knapke","F","6-11","235","SO","Maria Stein, OH"
"35","Nate Navigato","F","6-8","215","JR","Geneva, IL"
"41","Logan Hill","F","6-7","205","FR","Massillon, OH"
"--","Spencer Littleson","G","6-4","195","SO","Rochester Hills, MI"
