"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Brandon Sampson","G","6-5","184","JR","Baton Rouge, LA"
"1","Duop Reath","F","6-11","244","SR","Perth, WA"
"2","Brandon Rachal","G","6-5","215","FR","Natchitoches, LA"
"3","Tremont Waters","G","5-11","167","FR","New Haven, CT"
"4","Skylar Mays","G","6-4","200","SO","Baton Rouge, LA"
"5","Daryl Edwards","G","6-3","165","JR","FRESNO, CA"
"10","Galen Alexander","F","6-6","210","FR","Breaux Bridge, LA"
"11","Kavell Bigby-Williams","F","6-11","230","SR","London, England"
"12","Marshall Graves","G","6-2","185","SO","Ponchatoula, LA"
"13","Jeremy Combs","F","6-7","215","SR","Dallas, TX"
"14","Randy Onwuasor","G","6-3","210","SR","Inglewood, CA"
"15","Reed Vial","G","6-3","189","JR","Baton Rouge, LA"
"21","Aaron Epps","F","6-10","214","SR","Ball, LA"
"35","Mayan Kiir","F","6-9","201","FR","Bradenton, FL"
"44","Wayde Sims","F","6-6","217","SO","Baton Rouge, LA"
