"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Christian Bentley","G","6-2","204","FR","Brampton, ON"
"3","Manny Camper","G","6-5","208","FR","Worton, MD"
"5","Kadeem Smithen","G","6-3","170","JR","Ajax, ON"
"11","Thomas Huerter Jr.","F","6-7","210","SO","Clifton Park, NY"
"12","Ben Diamond","G","5-8","145","SO","Loudonville, NY"
"13","Khalil Richard","G","6-0","179","SO","Baltimore, MD"
"15","Prince Oduro","F","6-8","253","FR","Toronto, ON"
"20","Roman Penn","G","5-11","170","FR","Calumet City, IL"
"21","Ahsante Shivers","G","6-4","206","SO","Seat Pleasant, MD"
"23","Jordan Horn","G","6-3","196","FR","St. Paul, MN"
"25","Nico Clareth","G","6-5","187","JR","Baltimore, MD"
"32","Evan Fisher","F","6-8","230","JR","Pasadena, MD"
"34","Kevin Degnan","F","6-9","215","JR","Pearl River, NY"
"35","Sammy Friday","F","6-9","243","SO","Jersey City, NJ"
