"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Adrian Hicks","G","6-0","185","JR","Norcross, GA"
"1","Londell King","F","6-7","220","SO","Tallahassee, FL"
"2","Jordan Walker","G","6-0","185","SO","Indianapolis, IN"
"3","James Baker","F","6-6","195","FR","Brandenburg, KY"
"4","De'Von Cooper","G","6-3","190","FR","Louisville, KY"
"5","Cedric Wright","F","6-7","230","SO","Aalborg, Denmark"
"10","Alonzo Chatman","F","6-7","215","SO","Chicago, IL"
"11","Richard Feagin","G","6-0","160","FR","Detroit, MI"
"12","Malek Green","F","6-5","216","FR","Cincinnati, OH"
"13","Lamontray Harris","F","6-7","220","JR","Louisville, KY"
"14","Treyce Spurlock","G","6-3","180","FR","Harlan, KY"
"21","Emanuel Thompson","G","6-3","195","JR","Mccomb, MS"
"23","Austin Crawford","G","6-2","200","FR","Brooksville, KY"
"32","Djimon Henson","G","6-3","195","SO","Indianapolis, IN"
