"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jalen Avery","G","6-0","185","JR","Covington, KY"
"1","Adonis De La Rosa","C","7-0","261","JR","Bronx, NY"
"2","BJ Duling","F","6-7","--","FR","Newark, OH"
"3","Akiean Frederick","F","6-9","--","JR","Columbus, OH"
"4","Taishaun Johnson","G","6-0","170","JR","Indianapolis, IN"
"5","Danny Pippen","F","6-9","220","SO","Detroit, MI"
"11","Kain Harris","G","6-4","210","JR","Chicago, IL"
"13","Mitch Peterson","G","6-5","190","SO","Richfield, OH"
"23","Jaylin Walker","G","6-1","180","JR","Detroit, MI"
"25","Philip Whittington","F","6-8","215","JR","Columbus, GA"
"32","Desmond Ridenour","G","6-3","185","SR","Cleveland, OH"
"33","Jonathan Nwankwo","F","6-9","245","SO","Bronx, NY"
"55","Kevin Zabo","G","6-2","180","SR","Gatineau, PQ"
