"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Akolda Manyang","C","7-0","243","SR","Rochester, MN"
"1","Cory Calvert","G","6-3","190","JR","Parker, CO"
"2","Jake Toolson","G","6-5","205","SO","Gilbert, AZ"
"3","Brandon Randolph","G","6-2","190","SR","Inglewood, CA"
"5","Hayden Schenck","G","6-4","195","JR","Eden, UT"
"10","Ben Nakwaasah","G","6-2","175","JR","Richardson, TX"
"11","Conner Toolson","G","6-4","185","JR","Highland, UT"
"12","Joonas Tahvanainen","F","6-6","220","SO","Helsinki, Finland"
"13","Mckay Johnson","G","6-5","195","SO","Centerville, UT"
"14","Daniel Nyman","G","6-2","185","SO","Highland, UT"
"15","Jerrelle DeBerry","G","6-5","205","SR","Milwaukee, WI"
"21","Zach Nelson","F","6-8","220","SR","Yuba City, CA"
"22","Isaac Neilson","F","6-11","245","SR","Mission Viejo, CA"
"25","Kenneth Ogbe","G","6-7","190","SR","Munich, Germany"
"44","Baylee Steele","C","6-11","245","FR","Norwalk, IA"
"55","Richard Harward","C","6-11","255","FR","Orem, UT"
