"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Sa'eed Nelson","G","6-1","175","SO","Pleasantville, NJ"
"1","Jesse Little","F","6-10","178","FR","Starkville, MS"
"2","Stacy Beckton","G","6-4","171","FR","Daytona Beach, FL"
"3","James Washington","G","6-1","160","JR","Norwalk, CA"
"5","Larry Motuzis","G","6-6","200","JR","Darien, IL"
"10","Cheikh Diallo","G","6-1","167","JR","Theis, Senegal"
"12","Yilret Yiljep","F","6-7","235","SR","Kaduna, Nigeria"
"13","Marvin Bragg","G","6-6","190","FR","Cerritos, CA"
"13","Leon Tolksdorf","F","6-8","225","SR","Berlin, Germany"
"14","Justin Perez","G","6-1","155","SO","Miami, FL"
"15","Tyler McFarland","G","6-2","184","FR","Denver, CO"
"20","Charlie Jones","G","6-4","185","SR","Manchester, MD"
"21","Jalen Rhea","G","6-2","205","SR","New Albany, OH"
"22","Sam Iorio","F","6-5","215","FR","Allentown, PA"
"23","Mark Gasperini","F","6-10","250","SO","Moscow, Russia"
"25","Kevin Brown","G","5-8","160","JR","West Orange, NJ"
"30","Nick Macarchuk","F","6-5","188","FR","Alamo, CA"
"33","Drew LaMont","F","6-7","210","FR","Plantation, FL"
"45","Matt Cimino","F","6-10","212","JR","Falmouth, ME"
