"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Stephan Jiggetts","G","6-1","195","SR","Forestville, MD"
"1","Isaiah Manderson","F","6-10","247","SR","Bronx, NY"
"2","Terrence Samuel","G","6-3","208","SR","Brooklyn, NY"
"3","Laquincy Rideau","G","6-1","210","JR","West Palm Beach, FL"
"4","Payton Banks","F","6-6","223","SR","Orange, CA"
"5","Malik Martin","F","6-11","214","JR","Miami, FL"
"10","TJ Lang","G","6-7","210","SR","Mobile, AL"
"11","David Collins","G","6-3","200","FR","Youngstown, OH"
"13","Justin Brown","G","6-6","210","FR","Birmingham, AL"
"14","Henry Beard","G","6-0","177","SO","Seminole, FL"
"15","Yito Alvarado","F","6-7","206","SO","San Juan, Puerto Rico"
"21","Tulio Da Silva","F","6-7","206","SO","Minas Gerais, Brazil"
"22","Joey Coffaro","G","5-11","170","FR","Arlington Heights, IL"
"23","Alexis Yetna","F","6-8","220","FR","Baltimore, MD"
"25","Troy Holston","G","6-4","200","JR","Queens, NY"
"41","Nikola Scekic","C","7-2","250","JR","Belgrade, Serbia"
