"Number","Name","Position","Height","Weight","Class","Hometown"
"0","James Reese","G","6-4","167","FR","Eastover, SC"
"1","Montell McRae","F","6-10","198","JR","Cleveland, OH"
"2","Jeremy Harris","G","6-7","176","JR","Greensboro, NC"
"3","Jayvon Graves","G","6-3","193","FR","Malvern, OH"
"4","Davonta Jordan","G","6-2","187","SO","Cocoa, FL"
"5","CJ Massinburg","G","6-3","194","JR","Dallas, TX"
"10","Wes Clark","G","6-0","177","SR","Detroit, MI"
"11","James Jones","G","6-4","187","SO","Chicago, IL"
"22","Dontay Caruthers","G","6-1","191","JR","Rochester, NY"
"24","Gabe Agorioge","F","6-4","233","SR","Brooklyn, NY"
"33","Nick Perkins","F","6-8","250","JR","Ypsilanti, MI"
"34","Ikenna Smart","F","6-10","241","JR","Port Harcourt, Nigeria"
"41","Brock Bertram","C","6-11","249","FR","Apple Valley, MN"
