"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Tyrique Jones","F","6-9","242","SO","Bloomfield, CT"
"1","Paul Scruggs","G","6-3","207","FR","Indianapolis, IN"
"3","Quentin Goodin","G","6-4","194","SO","Campbellsville, KY"
"4","Elias Harden","G","6-5","187","FR","East Point, GA"
"5","Trevon Bluiett","G","6-6","198","SR","Indianapolis, IN"
"10","Leighton Schrand","G","6-1","160","SO","Villa Hills, KY"
"11","Kerem Kanter","F","6-10","240","SR","Istanbul, Turkey"
"12","Nick Vanderpohl","G","6-1","170","FR","Harrison, OH"
"13","Naji Marshall","F","6-7","218","FR","Atlantic City, NJ"
"20","Matt Singleton","F","6-7","215","SR","Garrett, IN"
"22","Kaiser Gates","F","6-8","228","JR","Alpharetta, GA"
"54","Sean O'Mara","F","6-10","244","SR","Glen Ellyn, IL"
"55","J.P. Macura","G","6-5","203","SR","Lakeville, MN"
