"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Kyle Brown","G","6-3","170","SR","Bellevue, WA"
"2","Wil Bathurst","G","6-3","188","SR","Olean, NY"
"3","Jimmy Boeheim","F","6-8","215","FR","Fayetteville, NY"
"4","Troy Whiteside","G","6-4","188","JR","Knoxville, TN"
"5","Bryan Knapp","G","6-1","170","FR","Washington, DC"
"10","Matt Morgan","G","6-2","174","JR","Concord, NC"
"11","Terrance McBride","G","6-2","170","FR","Lynwood, CA"
"12","Jordan Abdur-Ra'oof","F","6-8","220","SR","Rockville, MD"
"13","Stone Gettings","F","6-8","234","JR","Malibu, CA"
"21","Riley Voss","F","6-6","220","FR","Milford, OH"
"22","Josh Warren","F","6-8","223","SO","Downingtown, PA"
"23","Joel Davis","G","6-2","176","JR","Goldsboro, NC"
"24","Pat Smith","G","6-5","204","SR","Chalfont, PA"
"25","Jake Kuhn","G","6-6","195","FR","Bethesda, MD"
"32","Jack Gordon","G","6-5","189","JR","Dallas, TX"
"33","Steven Julian","F","6-6","200","JR","Louisville, KY"
