"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Max Rothschild","F","6-8","225","JR","Chicago, IL"
"1","Ray Jerome","G","6-2","185","SO","Latham, NY"
"2","Antonio Woods","G","6-1","195","JR","Cincinnati, OH"
"3","Jake Silpe","G","6-2","185","JR","Cherry Hill, NJ"
"4","Darnell Foreman","G","6-1","170","SR","Camden, NJ"
"5","Jackson Donahue","G","6-0","185","JR","Pawcatuck, CT"
"10","Caleb Wood","G","6-4","180","SR","Reno, NV"
"11","Tyler Hamilton","G","6-4","210","JR","Atlanta, GA"
"12","Devon Goodman","G","6-0","160","SO","Laverock, PA"
"13","Eddie Scott","G","6-6","195","FR","Bowie, MD"
"14","Sam Jones","F","6-7","185","SR","Gilbert, AZ"
"15","Zack Kaminsky","F","6-6","205","SO","Atlanta, GA"
"20","Matt MacDonald","G","6-5","200","SR","Eggertsville, NY"
"21","Ryan Betley","G","6-5","185","SO","Downingtown, PA"
"22","Jakub Mijakowski","F","6-7","230","SO","Warsaw, Poland"
"23","Jelani Williams","G","6-5","195","FR","Washington, DC"
"24","Jarrod Simmons","F","6-8","215","FR","Crescent, PA"
"25","AJ Brodeur","F","6-8","220","SO","Northborough, MA"
"35","Mark Jackson","C","7-3","250","FR","Salt Lake City, UT"
"40","Dan Dwyer","F","6-8","220","SR","River Forest, IL"
"44","Collin McManus","C","6-10","240","JR","Bedford, NH"
