"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Tra Holder","G","6-1","180","SR","Los Angeles, CA"
"1","Remy Martin","G","6-0","170","FR","Chatsworth, CA"
"2","Rob Edwards","G","6-4","200","SO","Detroit, MI"
"3","Mickey Mitchell","F","6-7","210","SO","Plano, TX"
"4","Torian Graham","G","6-5","195","SR","Durham, NC"
"5","Obinna Oleka","F","6-8","225","SR","Washington, DC"
"10","Vitaliy Shibel","F","6-9","210","FR","Kiev, Ukraine"
"11","Shannon Evans II","G","6-1","172","SR","Suffolk, VA"
"14","Kimani Lawrence","F","6-7","200","FR","Providence, RI"
"15","Carlton Bragg","F","6-9","220","SO","Cleveland, OH"
"22","Austin Witherill","G","6-0","170","SR","Gilbert, AZ"
"23","Romello White","F","6-8","220","FR","Suwanee, GA"
"24","Jordan Salzman","G","5-10","175","FR","Locust Valley, NY"
"25","Grant Fogerty","G","5-11","165","SO","Scottsdale, AZ"
"31","Zylan Cheatham","F","6-8","210","SO","Phoenix, AZ"
"33","Ramon Vila","F","6-8","230","SO","Barcelona, Spain"
"35","De'Quon Lake","F","6-10","225","JR","St. Thomas, Barbados"
"41","Imran Takhar","G","6-4","200","FR","Orange, CA"
"44","Kodi Justice","G","6-5","190","SR","Mesa, AZ"
