"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kyle Allman","G","6-3","175","JR","Brooklyn, NY"
"1","Jamal Smith","G","6-3","165","SO","Moreno Valley, CA"
"2","Daniel Venzant","G","5-9","170","FR","Midland, TX"
"3","Dwight Ramos","G","6-5","190","SO","West Covina, CA"
"5","Davon Clare","F","6-5","205","SO","Killeen, TX"
"10","Austen Awosika","G","6-3","195","SO","Chino Hills, CA"
"11","Ian Fox","G","6-0","175","JR","Redondo Beach, CA"
"12","Landon Kirkwood","G","6-4","185","FR","Brooklyn Park, MN"
"13","Arkim Robertson","F","6-9","230","SR","Saint George, Grenada"
"14","Khalil Ahmad","G","6-4","185","JR","Corona, CA"
"15","Jose Garcia Gonzalez","G","6-3","185","FR","Los Alamitos, CA"
"21","Dominik Heinzl","F","6-7","200","JR","Prague, Czech Republic"
"23","Gaber Ozegovic","F","6-6","195","FR","Kranj, Slovenia"
"24","Josh Pitts","F","6-10","245","FR","SAN ANTONIO, TX"
"33","Johnny Wang","F","6-9","240","FR","Beijing, China"
"34","Jackson Rowe","F","6-7","210","SO","Toronto, ON"
